,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
284,House 43169858,Bahria Enclave Islamabad Sector B1 5 Marla 3 Bed Double Kitchen  New House For Sale,House,For Sale,-,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,27/12/2022
285,House 43169697,Buying A House In Arsalan Town Arsalan Town?,House,For Sale,4,4,Islamabad,"Arsalan Town, Islamabad, Islamabad Capital",5 ,Arsalan Town,9700000,27/12/2022
286,House 43169306,"Double Storey House for sale in Cbr Town Phase 1, Islamabad",House,For Sale,7,5,Islamabad,"CBR Town, Islamabad, Islamabad Capital",8 ,CBR Town,30000000,27/12/2022
287,House 43169310,"Double Storey House For Sale In Pwd Housing Scheme, Islamabad",House,For Sale,7,5,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",9.3 ,PWD Housing Scheme,40000000,27/12/2022
288,House 43169278,"Double Story House for sale in Soan Garden, Islamabad",House,For Sale,6,5,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",6 ,Soan Garden,30000000,27/12/2022
289,House 43169284,"Double Story House for sale in Soan Garden, Islamabad",House,For Sale,8,7,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,60000000,27/12/2022
290,House 43169286,Double Story House IS Available For Sale in Soan Garden A Block Islamabad,House,For Sale,8,7,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",12 ,Soan Garden,50000000,27/12/2022
291,House 43169257,"Double Story House for sale in Soan Garden - Block H, Islamabad",House,For Sale,7,5,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",6 ,Soan Garden,30000000,27/12/2022
292,House 43165201,1 Kanal Designer House Available For Rent In  Dha Phase 2 Islamabad,House,For Rent,4,4,Islamabad,"River Garden, Islamabad, Islamabad Capital",20.0,River Garden,200000,27/12/2022
293,House 43005657,House For Rent,House,For Rent,3,3,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",7 ,Ghauri Town,37000,27/12/2022
294,House 42893520,New Lavish House For Rent,House,For Rent,6,5,Islamabad,"E-7, Islamabad, Islamabad Capital",30.0,E-7,1300000,27/12/2022
295,House 42549134,New Luxurious House For Rent,House,For Rent,5,5,Islamabad,"E-7, Islamabad, Islamabad Capital",42.0,E-7,800000,27/12/2022
296,House 43021473,Full House Available For Rent In G 13,House,For Rent,5,4,Islamabad,"G-13, Islamabad, Islamabad Capital",4.4 ,G-13,90000,27/12/2022
297,House 43021470,Full House Available For Rent In G 13,House,For Rent,5,4,Islamabad,"G-13, Islamabad, Islamabad Capital",4.4 ,G-13,90000,27/12/2022
298,House 43164587,7 Bedrooms Triple Story Beautiful Residence House Available For Rent,House,For Rent,6,7,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,700000,27/12/2022
299,House 43164118,Brand New Luxury House With Beautiful Location,House,For Rent,6,9,Islamabad,"F-6, Islamabad, Islamabad Capital",26.0,F-6,1200000,27/12/2022
300,House 43164101,Brand New Luxury House With Beautiful Location,House,For Rent,6,9,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,1200000,27/12/2022
301,House 43164086,Brand New Luxury House With Beautiful Location,House,For Rent,6,9,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,1200000,27/12/2022
302,House 43164034,Brand New Luxury House With Beautiful Location,House,For Rent,6,7,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,1000000,27/12/2022
303,House 43164017,Brand New Luxury House With Beautiful Location,House,For Rent,6,7,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,1000000,27/12/2022
304,House 43164007,Brand New Luxury House with Beautiful location,House,For Rent,6,7,Islamabad,"F-6, Islamabad, Islamabad Capital",24.0,F-6,1000000,27/12/2022
305,House 43163967,Brand New Luxury House With Beautiful Location,House,For Rent,6,5,Islamabad,"F-6, Islamabad, Islamabad Capital",24.0,F-6,600000,27/12/2022
306,House 43163948,Brand New Luxury House with Beautiful location,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,600000,27/12/2022
307,House 43163923,Brand New Luxury House With Beautiful Location,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,600000,27/12/2022
308,House 43163886,Brand New Luxury House With Beautiful Location,House,For Rent,5,4,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,27/12/2022
309,House 43163873,Brand New Luxury House With Beautiful Location,House,For Rent,5,4,Islamabad,"F-7, Islamabad, Islamabad Capital",20.0,F-7,600000,27/12/2022
310,House 43163855,Brand New Luxury House With Beautiful Location,House,For Rent,5,4,Islamabad,"F-6, Islamabad, Islamabad Capital",20.0,F-6,600000,27/12/2022
311,House 43163772,Brand New House For Rent,House,For Rent,9,9,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,1600000,27/12/2022
312,House 43163422,Beautiful House For Rent,House,For Rent,-,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,27/12/2022
313,House 43163174,Beautiful Full Furnished House For Rent,House,For Rent,4,4,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,500000,27/12/2022
314,House 43116507,1 kanal house for rent,House,For Rent,5,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,200000,27/12/2022
315,House 43001233,6 Bed Rooms Fully Renovated Double Unit House For Rent In F-11,House,For Rent,6,6,Islamabad,"F-11, Islamabad, Islamabad Capital",16 ,F-11,300000,27/12/2022
316,House 42325577,Sector H 5 Marla House For Rent Bahria Enclave Islamabad,House,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,75000,27/12/2022
317,Flat 40719308,1 Bed Furnished Apartment Available For Rent In Diamond Mall And Residency Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,50000,22/12/2022
318,Flat 43070654,Fully Furnished One Bed Studio Available For Rent In F-6,Flat,For Rent,1,-,Islamabad,"F-6, Islamabad, Islamabad Capital",20.0,F-6,85000,22/12/2022
319,Flat 34108204,Luxury Apartment ( Un Furnished) For Rent In Constitution One ( Diplomatic Enclave),Flat,For Rent,2,2,Islamabad,"G-5, Islamabad, Islamabad Capital",7.4 ,G-5,300000,22/12/2022
320,Flat 41905200,944Square Feet Flat In El Cielo For rent,Flat,For Rent,2,2,Islamabad,"GT Road, Islamabad, Islamabad Capital",4.2 ,GT Road,32000,22/12/2022
321,Flat 42346710,Fully Furnished 2 Beds Apartment For Rent In Diplomatic Enclave,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",7.6 ,Diplomatic Enclave,400000,22/12/2022
322,Flat 42298811,2 Beds Luxury Apartment For Rent In Karakoram Diplomatic Enclave,Flat,For Rent,3,2,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",7.6 ,Karakoram Diplomatic Enclave,400000,22/12/2022
323,Flat 42973377,Two Bedroom With Attached Bath Tv Lounge Kitchen Available For Rent E-11,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.2 ,E-11,70000,22/12/2022
324,Flat 43021930,Two Bedroom With Attached Bath Tv Lounge Kitchen Flat Available,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.6 ,E-11,45000,22/12/2022
325,Flat 43027336,Two Bedroom With Attached Bath Tv Lounge Kitchen Flat Available For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.4 ,E-11,200000,22/12/2022
326,Flat 43065157,C Type Flat Available For Family,Flat,For Rent,2,3,Islamabad,"G-11, Islamabad, Islamabad Capital",5.3 ,G-11,60000,22/12/2022
327,Flat 41562596,Two Bed Fully Furnished Apartment Available For Rent In E11/4 Capital Residensia In The Heart Of Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,90000,27/12/2022
328,Flat 41674671,One Bed Fully Furnished Apartment Available For Rent In E11 In The Heart Of Islamabad .,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",4.7 ,E-11,65000,27/12/2022
329,Flat 35082454,Brand New Luxury Furnished 2 Bed Apartment Top Floor,Flat,For Rent,3,2,Islamabad,"F-8, Islamabad, Islamabad Capital",9 ,F-8,400000,27/12/2022
330,Flat 42734488,Your Search Ends Right Here With The Beautiful Flat In Pine Heights Luxury Apartments At Affordable Price Of Pkr,Flat,For Rent,3,3,Islamabad,"D-17, Islamabad, Islamabad Capital",7.3 ,D-17,100000,27/12/2022
331,Flat 42754810,Studio apartment available for Rent in Defence Residency DHA-2 Islamabad,Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.8 ,DHA Defence,22000,27/12/2022
332,Flat 43055935,Flat Of 1200 Square Feet In Smama Star Mall & Residency Is Available,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",5.3 ,Gulberg,63000,27/12/2022
333,Flat 43055931,1020 Square Feet Flat In Luxus Mall and Residency,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.5 ,Gulberg,80000,27/12/2022
334,Flat 43055927,Spacious Flat Is Available For rent In Ideal Location Of Luxus Mall and Residency,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.4 ,Gulberg,60000,27/12/2022
335,Flat 42427684,2 Bedroom Apartment Available For Rent in E-11 Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.6 ,E-11,50000,27/12/2022
336,Flat 42436333,2 Bedroom Apartment For Rent In E-11 Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,65000,27/12/2022
337,Flat 43051188,Neat And Clean Apartment For Rent,Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.5 ,DHA Defence,30000,27/12/2022
338,Flat 40365961,Ideal Flat For Rent In Karakoram Diplomatic Enclave,Flat,For Rent,3,2,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",9.8 ,Karakoram Diplomatic Enclave,400000,27/12/2022
339,Flat 42526788,Lake View Apartment With Wood Work On Rent,Flat,For Rent,3,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",6.2 ,Diplomatic Enclave,400000,27/12/2022
340,Flat 43048836,E-11 One Bedroom Fully Furnished Apartment Available For Rent In Islamabad,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.2 ,E-11,45000,27/12/2022
341,Flat 40407866,E-11 One Bed Furnished Flat,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2 ,E-11,50000,27/12/2022
342,Flat 42797320,Apartment For Sale 2 Bedroom H-13 In Islamabad,Flat,For Sale,2,2,Islamabad,"H-13, Islamabad, Islamabad Capital",3.1 ,H-13,4800000,27/12/2022
343,Flat 42843359,One Bed apartment available for sale one constitution,Flat,For Sale,1,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",5.3 ,Constitution Avenue,60000000,26/12/2022
344,Flat 42030887,Corner 500 Square Feet Flat For sale In F-17 F-17,Flat,For Sale,2,2,Islamabad,"F-17, Islamabad, Islamabad Capital",2.2 ,F-17,5000000,28/12/2022
345,Flat 29804332,3 Bed Available For Sale In Luxus Mall & Residency,Flat,For Sale,2,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",6.9 ,Gulberg,20000000,26/12/2022
346,Flat 42053649,LUXURY APARTMENTS FOR SALE EIGHTEEN KASHMIR HIGHWAY ISLAMABAD,Flat,For Sale,2,2,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",7.4 ,Kashmir Highway,40000000,26/12/2022
347,Flat 42598205,Life Style Residency B-type Fifteen  Floor For Sale In Sector G-13,Flat,For Sale,3,3,Islamabad,"G-13, Islamabad, Islamabad Capital",7.8 ,G-13,20000000,25/12/2022
348,Flat 42944207,900 Square Feet Flat For sale In Islamabad,Flat,For Sale,-,-,Islamabad,"G-10, Islamabad, Islamabad Capital",4 ,G-10,20000000,24/12/2022
349,Flat 41362188,B Type 10th Floor Lifestyle Residency G13,Flat,For Sale,3,3,Islamabad,"G-13, Islamabad, Islamabad Capital",7.8 ,G-13,20000000,22/12/2022
350,Flat 42662774,"2 Bed Luxury Apartment For Sale. Barakah Heights. Islamabad, Pakistan",Flat,For Sale,2,2,Islamabad,"H-13, Islamabad, Islamabad Capital",4.7 ,H-13,20000000,27/12/2022
351,Flat 42660642,"2 Bed Luxury Apartment for Sale. Tower 5. Islamabad, Pakistan",Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.7 ,E-11,20000000,27/12/2022
352,Flat 42659468,"2 Bed Standard Apartment For Sale. Tower 5. Islamabad, Pakistan",Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.5 ,E-11,20000000,27/12/2022
353,Flat 42618759,Studio Apartment On Easy Installment In Faisal Margalla City,Flat,For Sale,1,-,Islamabad,"B-17, Islamabad, Islamabad Capital",1.5 ,B-17,3700000,26/12/2022
354,Flat 42668364,419 Sq Ft One Bed Apartment For Sale On Easy Installment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.9 ,B-17,3400000,27/12/2022
355,Flat 42668272,466 Sq Ft One Bed Flat Available For Sale On Easy Installment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",2.1 ,B-17,3800000,27/12/2022
356,Flat 41484104,One Bed Apartment Available For Sale On Easy Installment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.5 ,B-17,2800000,27/12/2022
357,Flat 40158782,One Bed Apartment For Sale On Easy Installment In Block E B-17 Islamabad,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.6 ,B-17,2800000,27/12/2022
358,Flat 42874973,G-11/3 The Arch Tower Brand New Flat For Sale,Flat,For Sale,4,3,Islamabad,"G-11, Islamabad, Islamabad Capital",9.8 ,G-11,40000000,27/12/2022
359,Flat 43168812,838 Square Feet Flat In Mumtaz City - Exective Enclave For sale,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
360,Flat 43168813,Buy A Centrally Located 838 Square Feet Flat In Mumtaz City - Exective Enclave,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
361,Flat 43168811,Reserve A Flat Of 838 Square Feet Now In Mumtaz City - Exective Enclave,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
362,Flat 40922474,One Bed Apartment For Sale Gulberg Rabi Center Gulberg Greens Islamabad,Flat,For Sale,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.2 ,Gulberg,5500000,27/12/2022
363,Flat 40988422,Two Bed Luxury Apartment For Sale The Magnus Mall Gulberg Greens Islamabad,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.4 ,Gulberg,20000000,27/12/2022
364,Flat 41001108,One Bed Apartment For Sale Gulberg Rabi Center |  Gulberg Greens Islamabad,Flat,For Sale,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.6 ,Gulberg,5000000,27/12/2022
365,Flat 42254577,Two Bed Apartment For Sale On 4-years Easy Instalment Plan,Flat,For Sale,2,2,Islamabad,"Faisal Town - F-18, Islamabad, Islamabad Capital",5.3 ,Faisal Town - F-18,20000000,27/12/2022
366,Flat 42305191,Two Bed Apartment For Sale In Gulberg Rabi Center | Gulberg Rabi Center Apartment For Sale,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",6.8 ,Gulberg,20000000,27/12/2022
367,House 38817910,Beautiful New House Is For Sale In F-7,House,For Sale,7,6,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,370000000,25/12/2022
368,House 39546393,Brand New House In F-7 For Sale At Good Location,House,For Sale,6,6,Islamabad,"F-7, Islamabad, Islamabad Capital",22.0,F-7,270000000,25/12/2022
369,House 39766293,500 Sq Yards Furnished Or Non Furnished Bungalow 7250 Covered Area 1 Kanal House For Sale In Bani Gala,House,For Sale,4,4,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",20.0,Bani Gala,70000000,25/12/2022
370,House 42605936,5 Marla New Brand House For Sale,House,For Sale,3,4,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,25/12/2022
371,House 42729425,Beautiful Renovated House Is For Sale In F-10,House,For Sale,5,4,Islamabad,"F-10, Islamabad, Islamabad Capital",22.0,F-10,170000000,25/12/2022
372,House 40108128,A Brand New 1 Kenal House Is Available For Sale In F-8,House,For Sale,6,6,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,230000000,25/12/2022
373,House 42552392,"12 Marla Designer House For Sale In Soan Garden, Islamabad",House,For Sale,6,6,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",12 ,Soan Garden,50000000,25/12/2022
374,House 42704045,prime location 10marla 5bedrooms brand new house for sale in bahria enclave Islamabad sector A,House,For Sale,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,50000000,25/12/2022
375,House 42696998,"3 Marla House For Sale In Ghauri Town Phase1, Islamabad",House,For Sale,4,4,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",3 ,Ghauri Town,9000000,25/12/2022
376,House 41231460,Brand New House With Swimming Pool & Lift Single Owner Cda Transfer,House,For Sale,7,6,Islamabad,"E-7, Islamabad, Islamabad Capital",32.0,E-7,590000000,25/12/2022
377,House 41951560,Brand New House for Sale in DHA Phase 2,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,100000000,25/12/2022
378,House 41011641,1 Kanal Brand New House For Sale In Dha Phase 2,House,For Sale,6,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,25/12/2022
379,House 43102204,House For sale In Beautiful MPCHS - Block E,House,For Sale,5,5,Islamabad,"B-17, Islamabad, Islamabad Capital",5.6 ,B-17,20000000,24/12/2022
380,House 43108814,10 Marla Brand New Double Storey House Available For Sale G-13 Islamabad,House,For Sale,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,60000000,24/12/2022
381,House 42500904,F-7 House Available 60 100 Corner Beautiful Location 6 Bed With Bath,House,For Sale,7,6,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,300000000,24/12/2022
382,House 43065425,1 Kanal Double Storey House With Extra Land For Sale In Pha Kuri Road Islamabad -,House,For Sale,6,6,Islamabad,"Kuri Road, Islamabad, Islamabad Capital",20.0,Kuri Road,40000000,24/12/2022
383,House 43099122,Book House Today In G-13/4,House,For Sale,5,4,Islamabad,"G-13, Islamabad, Islamabad Capital",4 ,G-13,30000000,24/12/2022
384,House 43169260,"Double Storey House For Sale In Soan Garden - Block F, Islamabad",House,For Sale,6,5,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",16 ,Soan Garden,40000000,27/12/2022
385,House 43168867,House Available For sale In E-11,House,For Sale,6,6,Islamabad,"E-11, Islamabad, Islamabad Capital",20.0,E-11,100000000,27/12/2022
386,House 42273999,Brand New First Entry House For Sale,House,For Sale,6,5,Islamabad,"G-13, Islamabad, Islamabad Capital",8 ,G-13,50000000,27/12/2022
387,House 42274565,Brand New Luxury First Entry House For Sale,House,For Sale,6,5,Islamabad,"G-13, Islamabad, Islamabad Capital",8 ,G-13,50000000,27/12/2022
388,House 43168575,Become Owner Of Your House Today Which Is Centrally Located In Soan Garden In Soan Garden,House,For Sale,8,7,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,60000000,27/12/2022
389,House 43168584,14 Marla House For sale In PWD Housing Scheme PWD Housing Scheme,House,For Sale,7,7,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",14 ,PWD Housing Scheme,50000000,27/12/2022
390,House 43168582,Ideal House Is Available For sale In PWD Housing Scheme,House,For Sale,8,7,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",20.0,PWD Housing Scheme,70000000,27/12/2022
391,House 43168578,Well-constructed House Available For sale In PWD Housing Scheme,House,For Sale,6,6,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",14 ,PWD Housing Scheme,60000000,27/12/2022
392,House 43162566,Like Brand New Triple Store Luxurious House For Rent In F8,House,For Rent,6,7,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,1100000,27/12/2022
393,House 42589951,Prime Location New House For Rent In F 11 Islamabad,House,For Rent,-,7,Islamabad,"F-11, Islamabad, Islamabad Capital",24.0,F-11,600000,27/12/2022
394,House 42589953,Prime Location New House For Rent In F 10 Islamabad,House,For Rent,6,5,Islamabad,"F-10, Islamabad, Islamabad Capital",20.0,F-10,500000,27/12/2022
395,House 42590737,Prime Location New House For Rent In F-8 Islamabad,House,For Rent,-,10,Islamabad,"F-8, Islamabad, Islamabad Capital",40.0,F-8,1200000,27/12/2022
396,House 42589960,Prime Location New House For Rent In F 11.3 Islamabad,House,For Rent,5,4,Islamabad,"F-11, Islamabad, Islamabad Capital",10 ,F-11,300000,27/12/2022
397,House 42589959,Prime Location New House For Rent In F. 10/islamabad,House,For Rent,6,6,Islamabad,"F-10, Islamabad, Islamabad Capital",20.0,F-10,500000,27/12/2022
398,House 43072286,Beautiful 5 Marla Park Facing House Available For Rent In Bharia Enclave Islamabad,House,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,80000,27/12/2022
399,House 42695676,Triple Store 7 Beds Luxury House For Rent In F8,House,For Rent,6,7,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,700000,27/12/2022
400,House 43161699,F7 500 Square Yard New Beautiful House 7 Bedroom With Attached Bathroom Drawing And Dining Tv Lounge Kitchen Servant Quarter,House,For Rent,7,-,Islamabad,"F-7, Islamabad, Islamabad Capital",20.0,F-7,1000000,27/12/2022
401,House 43161671,F-6 1400 Square Yard Beautiful House 5beds With Attached Bathroom Beautiful Lawn Drawing Dining Tv Lounge Kitchen Ac Instead,House,For Rent,7,-,Islamabad,"F-6, Islamabad, Islamabad Capital",56.0,F-6,1300000,27/12/2022
402,House 43161655,F-6 1200 Square Yard New House 6beds With Attached Bathroom Beautiful Lawn Drawing Dining Tv Lounge Kitchen Ac And Heating System,House,For Rent,6,-,Islamabad,"F-6, Islamabad, Islamabad Capital",48.0,F-6,1500000,27/12/2022
403,House 42630808,5 Marla Double Storey House Available For Rent,House,For Rent,5,5,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",5 ,Ghauri Town,60000,27/12/2022
404,House 43161556,F-6 600 Square Yard Brand New House 10beds With Attached Bathroom Basement Hall Drawing Dining Tv Lounge Kitchen Ac,House,For Rent,10,-,Islamabad,"F-6, Islamabad, Islamabad Capital",24.0,F-6,1000000,27/12/2022
405,House 42748126,7 Marla House Available For Rent,House,For Rent,3,3,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",5 ,Ghauri Town,22000,27/12/2022
406,House 43161488,G6.3 1600 Beautiful House 5 Beds With Attached Bathroom Front And Back Side Beautiful Lawn Big Parking Drawing 2 And Dining 2tv Lounge 2 Kitchen 2 . servant Quarter,House,For Rent,6,-,Islamabad,"G-6, Islamabad, Islamabad Capital",64.0,G-6,1200000,27/12/2022
407,House 42842377,10 Marla Full House Available For Rent In Bahria Enclave Islamabad Sector A,House,For Rent,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,200000,27/12/2022
408,House 43075111,5 Marla Full House Available For Rent In Bahria Enclave Islamabad. ( Also More Options Available For Rent),House,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,68000,27/12/2022
409,House 43161418,F8 666 Square Yard Beautiful New House Ground And Basement 5 Beds With Attached Bathroom Drawing And Dining Tv Lounge Kitchen 2 Servant Quarters Ac And Heating System,House,For Rent,6,-,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,800000,27/12/2022
410,House 42366972,E11.4 Original Pic 4 Beds Full House Ac And Curtains Install,House,For Rent,4,4,Islamabad,"E-11, Islamabad, Islamabad Capital",10 ,E-11,200000,27/12/2022
411,House 43161006,4 Marla Beautiful House Available For Rent G-13 Islamabad,House,For Rent,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",4 ,G-13,100000,27/12/2022
412,House 43083280,G-13 1 25x40 Full House  4 Bed 5 Bath Tvl Double Kitchen  Gas Available,House,For Rent,5,4,Islamabad,"G-13, Islamabad, Islamabad Capital",4.4 ,G-13,75000,27/12/2022
413,House 43160915,05 Marla House for Rent in Bahria Enclave Sector H Islamabad,House,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,75000,27/12/2022
414,House 42623516,"3 Bed , 3 Bath , 2 Dd , 2 Tv Lounge , Full House For Rent",House,For Rent,3,3,Islamabad,"G-11, Islamabad, Islamabad Capital",5 ,G-11,85000,27/12/2022
415,House 38298885,Brand New Beautiful Luxurious Furnished Bungalow With Swimming Pool,House,For Rent,6,6,Islamabad,"F-6, Islamabad, Islamabad Capital",96.0,F-6,2500000,27/12/2022
416,House 41976725,Defense Villa For Rent,House,For Rent,4,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",11 ,DHA Defence,100000,27/12/2022
417,Flat 41030349,One Bedroom Luxury Fully Furnished Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,60000,27/12/2022
418,Flat 41047543,Flat For Rent In E-11,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,60000,27/12/2022
419,Flat 41144492,Capital Residencia One Bedroom Luxury Fully Furnished Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.1 ,E-11,85000,27/12/2022
420,Flat 42505779,E-11 One Bedroom Fully Furnished Apartment Available for Rent Islamabad,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.7 ,E-11,55000,27/12/2022
421,Flat 43046412,Luxury 02 Bed Room Corner For Rent In El. cielo B,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.2 ,DHA Defence,35000,27/12/2022
422,Flat 42278492,"1st Floor 3 Bed Flat For Rent Ghauri Town Phase 5, Islamabad",Flat,For Rent,3,3,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",6.7 ,Ghauri Town,37000,27/12/2022
423,Flat 43044924,Three Bedroom Apartment Available For Rent In Defence Residency Dha-2 Islamabad,Flat,For Rent,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.2 ,DHA Defence,50000,27/12/2022
424,Flat 42890897,2 bed furnished apartment for rent in e11 islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,67000,27/12/2022
425,Flat 42589424,E-11 One Bedroom Fully Furnished Apartment Available For Rent Islamabad,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,52000,27/12/2022
