,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
676,House 42917125,6 Marla Beautiful House For Sale.,House,For Sale,7,7,Lahore,"Garhi Shahu, Lahore, Punjab",6 ,Garhi Shahu,20000000,28/12/2022
677,House 40808849,2 Kanal Corner Fully Furnished Designer Bungalow For Sale In D Block Canal Garden Lahore.,House,For Sale,8,7,Lahore,"Canal Garden, Lahore, Punjab",40.0,Canal Garden,150000000,28/12/2022
678,House 39747377,10 Marla New House For Sale. Valencia Town Lahore Location Area - 10 Marla Bedrooms 4,House,For Sale,5,4,Lahore,"Valencia Housing Society, Lahore, Punjab",10 ,Valencia Housing Society,30000000,28/12/2022
679,House 42537135,10 Marla House For sale In Bahria Town - Johar Block,House,For Sale,5,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,40000000,28/12/2022
680,House 41388016,Newly Build Brand New Kanal Modern Design Luxury Palace,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,28/12/2022
681,House 34715013,5 Marla Brand New Mazhar Munir Design Elegant Bungalow For Sale In Phase 9,House,For Sale,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,30000000,28/12/2022
682,House 41125866,1 Kanal Single Storey House For Sale At Very Reasonable Price,House,For Sale,3,3,Lahore,"Architects Engineers Housing Society, Lahore, Punjab",20.0,Architects Engineers Housing Society,40000000,28/12/2022
683,House 39772885,"1 Kanal Levish House For Sale In Architect Society Lahore. Near By Shaukhat Khanum Hospital, Abdul Satar Eidhi Road, Wapda Phase 2 Etc",House,For Sale,6,5,Lahore,"Architects Engineers Housing Society, Lahore, Punjab",20.0,Architects Engineers Housing Society,40000000,28/12/2022
684,House 42757014,5 Marla Corner Triple Story House & 5 Marla Double Story House For Sale Prime Location St6 Link,House,For Sale,4,4,Lahore,"Cavalry Extension, Lahore, Punjab",5 ,Cavalry Extension,20000000,28/12/2022
685,House 42150691,1 Kanal 6 Bed Room House With 2 Independent Units For Sale Dha Phase 3 Lahore.,House,For Sale,7,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,28/12/2022
686,House 42076868,10 Marla 3 Bed House For Sale In Askari 11 Lahore With Sui Gas,House,For Sale,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,40000000,28/12/2022
687,House 43192817,Ideally Located House For sale In Al-Kabir Town - Phase 2 Available,House,For Sale,-,-,Lahore,"Raiwind Road, Lahore, Punjab",3 ,Raiwind Road,20000000,40 minutes
688,House 43192810,Stunning 3 Marla House In Al-Kabir Town - Phase 2 Available,House,For Sale,-,-,Lahore,"Raiwind Road, Lahore, Punjab",3 ,Raiwind Road,20000000,41 minutes
689,House 43192714,1 Kanal Modern Style Italian Villa For sale in DHA Phase 6,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,44 minutes
690,House 43192716,Modern Style 1 Kanal House For Sale in DHA Phase 7 Block P,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,60000000,44 minutes
691,House 43192718,1 Kanal Spanish Villa Available for Sale in DHA Phase 8 Near Park,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,80000000,44 minutes
692,House 43192719,Modern Style 1 Kanal Villa For Sale in DHA Phase 6 near K Block,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,44 minutes
693,House 43192720,1 Kanal Villa With Open Wide Lobby And Interior In Dha Phase 7,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,44 minutes
694,House 43192715,2 Kanal Beautiful House With Huge Lobby And Lawn Area In Dha Phase 6,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",40.0,DHA Defence,150000000,45 minutes
695,House 42435488,House Is Available For rent In DHA Phase 7,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,30/11/2022
696,House 42435490,Centrally Located House In DHA Phase 6 Is Available For rent,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,30/11/2022
697,House 42435499,rent Your Ideal House In Lahore's Top Location,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,30/11/2022
698,House 42626693,6 Marla House Available For Rent,House,For Rent,5,5,Lahore,"Model Town, Lahore, Punjab",6 ,Model Town,90000,14/12/2022
699,House 42717047,1 KANAL BRAND NEW Beautifully House Available for Rent DHA Phase 6,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,1 week
700,House 43001715,1 Kanal Beautiful House For Rent In Dha Phase 5.,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,1 week
701,House 42846942,1 Kanal Full House Available For Rent In DHA PHASE 6,House,For Rent,7,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,1 week
702,House 42487697,House Of 1 Kanal In DHA Phase 7 - Block T Is Available,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,1 week
703,House 42491356,1 Kanal House Is Available For rent In Sui Gas Society Phase 1,House,For Rent,6,5,Lahore,"Sui Gas Housing Society, Lahore, Punjab",20.0,Sui Gas Housing Society,300000,1 week
704,House 41669122,3 Kanal Office Use House For Rent Is Main Gulberg And Garden Town Lahore,House,For Rent,10,6,Lahore,"Gulberg, Lahore, Punjab",60.0,Gulberg,1000000,1 week
705,House 43180868,17 Marla Brig House Rent In Sector-f Askari-10,House,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",17 ,Askari,200000,28/12/2022
706,House 41802141,2 Kanal House Available For Rent In Lake City,House,For Rent,5,5,Lahore,"Raiwind Road, Lahore, Punjab",40.0,Raiwind Road,400000,28/12/2022
707,House 42916813,10 Marla Full House For Rent In Overseas-b Bahria Town Lahore,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,200000,28/12/2022
708,House 42861715,"5 Marla Full House For Rent, BB-Block, Bahria Town Lahore",House,For Rent,4,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,65000,28/12/2022
709,House 42961305,1 kanal Brand New house Available For Rent In Dha Defence phase 7 lahore,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
710,House 42865734,1 kanal Luxury HOUSE available for rent in DHA phase 6 LAHORE 8 Master Bed,House,For Rent,9,8,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,400000,28/12/2022
711,House 43180215,Brand New House Phase 7 P Block,House,For Rent,6,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
712,House 43190337,5 Marla full house available for rent in jinnah block,House,For Rent,4,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,70000,28/12/2022
713,House 43190209,3 Marla Triple Storey House For Rent,House,For Rent,6,5,Lahore,"Pak Arab Housing Society, Lahore, Punjab",3 ,Pak Arab Housing Society,50000,28/12/2022
714,House 43189876,5 Marla Luxury House For Rent In DHA Phase 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,58000,28/12/2022
715,House 43189902,3 Marla 5 Bed Triple Storey House For Rent In Pak Arab Society,House,For Rent,6,5,Lahore,"Pak Arab Housing Society, Lahore, Punjab",3 ,Pak Arab Housing Society,50000,28/12/2022
716,House 43189890,3 Marla 5 Bed Triple Storey House For Rent In Pak Arab Society,House,For Rent,6,5,Lahore,"Pak Arab Housing Society, Lahore, Punjab",3 ,Pak Arab Housing Society,50000,28/12/2022
717,House 43189854,5 MARLA 3 BED HOUSE FOR RENT HOT LOCATION,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,60000,28/12/2022
718,House 43189719,5 Marla full house available for rent in Ali block,House,For Rent,4,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,57000,28/12/2022
719,House 43067006,20 Marla House For rent In DHA Phase 5 - Block G Lahore,House,For Rent,8,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
720,Flat 42245813,FLAT FOR RENT,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,65000,1 week
721,Flat 27247307,12 Marla 4 Bed Brand New Flat For Rent Askari 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,100000,1 week
722,Flat 26995627,10 Marla 3 Bed Flat For Rent In Askari 11 Lahore,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,75000,1 week
723,Flat 40648564,5 Marla Neat And Clean Apartment Is Available For Rent In Askari 11 Lahore,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",5 ,Askari,26000,1 week
724,Flat 41421135,10 Marla Neat And Clean Apartment Is Available For Rent In Askari 11 Lahore,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,75000,1 week
725,Flat 42000517,12 Marla 4 Bed Neat And Clean Apartment Is Available For Rent In Askari 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,85000,1 week
726,Flat 43022803,New Design 13 Marla 4 Beds Apartment For Rent,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,95000,1 week
727,Flat 43021307,"3 bed Flat available for rent Askari 10, Sector F Lahore Cantt.",Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,82000,1 week
728,Flat 43015946,"12 Marla 4 Bed Apartment Available For Rent In Askari 11, Lahore",Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,95000,1 week
729,Flat 41896181,5 Marla 2 Bed Flat 3rd Floor For Rent Askari 11 Lahore,Flat,For Rent,2,2,Lahore,"Askari, Lahore, Punjab",5 ,Askari,24000,14/12/2022
730,Flat 42696328,Hot Location10 Marla 3 Bedrooms With Attached Washrooms Apartment Available for Rent in Askari 10 Sec F.,Flat,For Rent,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,14/12/2022
731,Flat 42553166,10 Marla Brand New 3 Bedrooms With Attached Washrooms Apartment Available For Rent In Askari 10 Sec F,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,90000,14/12/2022
732,Flat 42579725,"3 Bed Room Apartment For Rent in Army Officers Housing Scheme Askari-XI, Lahore",Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,70000,25/12/2022
733,Flat 42685853,5 Marla Apartment For Rent In Icon Valley,Flat,For Rent,2,2,Lahore,"Raiwind Road, Lahore, Punjab",5 ,Raiwind Road,26000,25/12/2022
734,Flat 42686291,7 Marla 3 Bed Apartment For Rent In Icon Valley,Flat,For Rent,3,3,Lahore,"Raiwind Road, Lahore, Punjab",7 ,Raiwind Road,38000,25/12/2022
735,Flat 43120170,Johar Town Phase 2 Block J2 Full Farnished Flat,Flat,For Rent,2,2,Lahore,"Johar Town, Lahore, Punjab",5 ,Johar Town,60000,25/12/2022
736,Flat 41638691,1 Bed Non Furnished Brand New Apartment For Rent In Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.2 ,Bahria Town,29000,25/12/2022
737,Flat 43159175,A 12 Marla Flat Is Up For Grabs In Askari,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,87000,28/12/2022
738,Flat 43158343,Centrally Located Flat Available In Askari 11 - Sector B Apartments For rent,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,65000,28/12/2022
739,Flat 43158331,"Change Your Address To Askari 11 - Sector B Apartments, Lahore For A Reasonable Price Of",Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,67000,28/12/2022
740,Flat 43158323,Flat Of 10 Marla In Askari 11 - Sector B Apartments For rent,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,68000,28/12/2022
741,Flat 43158317,10 Marla Flat Ideally Situated In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,70000,28/12/2022
742,Flat 43158315,rent Your Ideal Flat In Lahore's Top Location,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,72000,28/12/2022
743,Flat 43158312,Good 10 Marla Flat For rent In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,73000,28/12/2022
744,Flat 43158305,Ideal Flat For rent In Askari 11 - Sector B Apartments,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,75000,28/12/2022
745,Flat 43022592,2 Bed Fully Luxury Apartment For Sale In Dha Phase 8 Lahore,Flat,For Sale,2,2,Lahore,"DHA Defence, Lahore, Punjab",4.5 ,DHA Defence,20000000,1 week
746,Flat 42738439,One Bed Luxury Marina Apartment Available For Sale On Installment Plan In Beach Resort,Flat,For Sale,1,1,Lahore,"Raiwind Road, Lahore, Punjab",1.9 ,Raiwind Road,6200000,1 week
747,Flat 42665009,1 Bed Luxury Apartments Available For Sale On 2.5 Years Easy Installment Plan In Bahria Town Lahore,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",1.7 ,Bahria Town,5000000,1 week
748,Flat 42619938,Fully Furnished Apartments Near Dha Vacinity,Flat,For Sale,1,1,Lahore,"State Life Housing Society, Lahore, Punjab",3.2 ,State Life Housing Society,7500000,14/12/2022
749,Flat 40895217,One Bed Luxury Apartment On Installment Plan In Tauheed Block Sector F Bahria Town Lahore,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",1.4 ,Bahria Town,4500000,14/12/2022
750,Flat 42889297,Ideal Back of Main Flat Is Available For sale In Lahore,Flat,For Sale,2,2,Lahore,"Johar Town, Lahore, Punjab",2.6 ,Johar Town,4500000,14/12/2022
751,Flat 42902752,Booking Of On Ground One Bed And Two Bedroom Apartments At Main Boulevard Bahria Orchard Phase 4,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",1.9 ,Bahria Orchard,6100000,14/12/2022
752,Flat 42809810,Lavish Apartments For Sale In Bahria Town Lahore,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",1.8 ,Bahria Town,6000000,14/12/2022
753,Flat 42835680,1 Bed 300 Sqft Brand New Flat For Sale In Bahria Town Lahore.,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",1.3 ,Bahria Town,4000000,14/12/2022
754,Flat 42837179,500 Sq Ft Brand New Apartment For Sale In Nishtar Extension Block Bahria Town Lahore,Flat,For Sale,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.2 ,Bahria Town,6000000,14/12/2022
755,Flat 43076757,10 Marla 3 Bedroom Apartment Available For Sale In Sector F Askari 10 Lahore,Flat,For Sale,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,30000000,1 day
756,Flat 43162783,Brand New 10 Marla 3 Beds  Flat For Sale In Askari 10,Flat,For Sale,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,40000000,1 day
757,Flat 40554192,Zamil Heights 1 Bed Fully Furnished Apartment On Easy Installments In Central District Bahria Orchard Lahore,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",2.3 ,Bahria Orchard,6200000,28/12/2022
758,Flat 40554183,Zamil Heights 2 Bed Fully Furnished Apartment On Easy Installments In Central District Bahria Orchard Lahore,Flat,For Sale,2,2,Lahore,"Bahria Orchard, Lahore, Punjab",5 ,Bahria Orchard,20000000,28/12/2022
759,Flat 43185597,Luxury Apartments For Sale In Shah Jamal,Flat,For Sale,2,2,Lahore,"Shah Jamal, Lahore, Punjab",4.2 ,Shah Jamal,20000000,28/12/2022
760,Flat 42843517,One Bed Apartment In The Sq Mall Booking Starting From 5lac Only -,Flat,For Sale,1,1,Lahore,"Bahria Orchard, Lahore, Punjab",2.8 ,Bahria Orchard,8400000,28/12/2022
761,Flat 42348720,12 Marla Flat For sale In Beautiful Askari 10 - Sector E,Flat,For Sale,4,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,50000000,28/12/2022
762,Flat 42348659,Get In Touch Now To Buy A 10 Marla Flat In Lahore,Flat,For Sale,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,40000000,28/12/2022
763,Flat 42348660,Ideal Flat For sale In Askari 10 - Sector E,Flat,For Sale,4,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,50000000,28/12/2022
764,Flat 42348721,Flat Is Available For sale In Askari 10 - Sector E,Flat,For Sale,4,4,Lahore,"Askari, Lahore, Punjab",12 ,Askari,50000000,28/12/2022
765,House 43180080,2 KANAL SPANISH FURNISHED BUNGALOW RIGHT NEXT TO DHA RAYA,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",40.0,DHA Defence,160000000,28/12/2022
766,House 37895318,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of State Life Housing Society,House,For Sale,6,5,Lahore,"State Life Housing Society, Lahore, Punjab",20.0,State Life Housing Society,50000000,28/12/2022
767,House 38433371,1 Kanal Most Beautiful Design Bungalow For Sale At Prime Location Of Dha,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,28/12/2022
768,House 39150485,10 Marla Modern Designed Slightly Used Most Beautiful House For Sale At Hottest Location In Dha,House,For Sale,5,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,50000000,28/12/2022
769,House 43069907,23 MARLA BRAND NEW WING CHAIR FURNISHED HOUSE FOR SALE NEAR DEFENCE RAYA,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,80000000,28/12/2022
770,House 41829686,5 Marla Brand New Spanish House For Sale,House,For Sale,6,6,Lahore,"Al Rehman Garden, Lahore, Punjab",5 ,Al Rehman Garden,20000000,27/12/2022
771,House 41128827,Eyes Catching Kanal Brand New Antique Design Palace,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,1 day
772,House 42511176,5 Marla Ideal Location House For Sale In Reasonable Price,House,For Sale,4,3,Lahore,"Punjab Coop Housing Society, Lahore, Punjab",5 ,Punjab Coop Housing Society,30000000,1 day
773,House 43133157,10 Marla House Is Available For Sale In Sabzazar Scheme Block K Lahore,House,For Sale,7,6,Lahore,"Sabzazar Scheme, Lahore, Punjab",10 ,Sabzazar Scheme,50000000,1 day
774,House 43169499,2.5 Marla House In Green Town Main Market Road Lahore Fully New House Triple Storey House 3 Beds And Attach Washroom,House,For Sale,3,3,Lahore,"Green Town Sector D2, Lahore, Punjab",2.5 ,Green Town Sector D2,7800000,1 day
775,House 33119894,Fully Basement 10 Marla Modern Bungalow For Sale In Phase 5,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,60000000,28/12/2022
776,House 43188293,Brand New 01 Kanal Modern New Luxury House Available at Reasonable Price | DHA Phase 7,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,100000000,28/12/2022
777,House 42664894,"1 Kanal Brand New Full Furnished House For Sale Dha Phase 8, P Block",House,For Sale,6,7,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,90000000,28/12/2022
778,House 40821087,10 Marla Prime Location House Is Available For Sale In Nasheman -e- Iqbal Phase 2,House,For Sale,6,5,Lahore,"Nasheman-e-Iqbal, Lahore, Punjab",10 ,Nasheman-e-Iqbal,40000000,28/12/2022
779,House 40821060,10 Marla Superb Location House Is Available For Sale In Nasheman -e- Iqbal Phase 2,House,For Sale,5,5,Lahore,"Nasheman-e-Iqbal, Lahore, Punjab",10 ,Nasheman-e-Iqbal,40000000,28/12/2022
780,House 42602710,12 Marla House For Sale,House,For Sale,5,5,Lahore,"Johar Town, Lahore, Punjab",12 ,Johar Town,40000000,28/12/2022
781,House 42885944,Reasonable Price One Kanal Brand New Designer Modern Bungalow for SALE In DHA Phase 4,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,70000000,28/12/2022
782,House 42926952,2 Marla Brand New House For Sale At Prime Location Of Sham Nagar Lahore.,House,For Sale,2,3,Lahore,"Sham Nagar, Lahore, Punjab",2 ,Sham Nagar,6500000,50 minutes
783,House 43192606,1 Kanal Brand New Modern Design Bungalow For Sale At Prime Location Of DHA,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,90000000,53 minutes
784,House 43192528,1 Kanal Brand New Modern Design Bungalow For Sale At Prime Location Of DHA,House,For Sale,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,80000000,57 minutes
785,House 43192488,"Property For sale In Bahria Nasheman - Zinia Lahore Is Available Under Rs. 23,500,000",House,For Sale,6,5,Lahore,"Bahria Nasheman, Lahore, Punjab",8 ,Bahria Nasheman,30000000,1 hour
786,House 43192487,A Good Option For sale Is The House Available In Bahria Nasheman - Zinia In Lahore,House,For Sale,6,5,Lahore,"Bahria Nasheman, Lahore, Punjab",8 ,Bahria Nasheman,30000000,1 hour
787,House 43192486,House For sale In Beautiful Bahria Nasheman - Zinia,House,For Sale,6,5,Lahore,"Bahria Nasheman, Lahore, Punjab",8 ,Bahria Nasheman,30000000,1 hour
788,House 43192485,8 Marla House Available In Bahria Nasheman - Zinia For sale,House,For Sale,6,5,Lahore,"Bahria Nasheman, Lahore, Punjab",8 ,Bahria Nasheman,30000000,1 hour
789,House 43192484,"8 Marla House For sale In Rs. 23,200,000 Only",House,For Sale,6,5,Lahore,"Bahria Nasheman, Lahore, Punjab",8 ,Bahria Nasheman,30000000,1 hour
790,House 42673099,5 Marla Lavish House For Rent In Bahria Town Lahore,House,For Rent,4,3,Lahore,"Bahria Town, Lahore, Punjab",5 ,Bahria Town,65000,1 week
791,House 19632040,10 Marla Brand New House For Rent In Chambelli Block Of Bahria Town Lahore,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,100000,1 week
792,House 32249309,"A Nicely Build 1 Kanal House For Rent In Dha Phase 5, Lahore. Call 03218800788",House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,400000,1 week
793,House 39283392,"1 Kanal House Is Available For Rent In Dha Phase 7 Block Y, Lahore.",House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,1 week
794,House 39282753,"1 Kanal House Is Available For Rent In Dha Phase 7 Block R, Lahore.",House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,400000,1 week
795,House 40770845,10 Marla Fully Furnished House Available For Rent In Sector C Bahria Town Lahore,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,200000,1 week
796,House 42294075,18 Marla House In Paragon City Of Lahore Is Available For rent,House,For Rent,5,4,Lahore,"Paragon City, Lahore, Punjab",18 ,Paragon City,200000,14/12/2022
797,House 41679368,Book A 10 Marla House In DHA Phase 8,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,14/12/2022
798,House 42294086,Stunning 8.5 Marla House In DHA Phase 8 Available,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",8.5 ,DHA Defence,200000,14/12/2022
799,House 42294085,10 Marla House Is Available For rent In DHA Phase 8,House,For Rent,4,4,Lahore,"DHA Defence, Lahore, Punjab",10 ,DHA Defence,200000,14/12/2022
800,House 42765932,Luxury Furnished House For Rent For Cooperative Client Only,House,For Rent,7,6,Lahore,"Raiwind Road, Lahore, Punjab",20.0,Raiwind Road,500000,28/12/2022
801,House 43169376,5 Marla Brand New Beautiful House Available Rent on DHA 9 Town Lahore,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,65000,28/12/2022
802,House 43042891,1 kanal Luxury HOUSE available for rent in DHA phase 6 LAHORE,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,200000,28/12/2022
803,House 43099566,10 Marla House For Rent In Tipu Sultan Block Bahria Town Lahore,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,100000,28/12/2022
804,House 43110673,4 Kanal House For Rent In Muslim Town A -block Opposite Canal,House,For Rent,6,10,Lahore,"New Muslim Town, Lahore, Punjab",80.0,New Muslim Town,1000000,28/12/2022
805,House 43103331,Estate Experts offers 1 kanal full house available for rent beautiful location reasonable rent very easy approach in dha phase 5,House,For Rent,6,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
806,House 43178262,5 Marla Brand New House Like A Luxury At Hot Location,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,55000,28/12/2022
807,House 43189659,5 Marla Brand New House For Rent In Dha 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,57000,28/12/2022
808,House 43066991,Premium 20 Marla House Is Available For rent In Lahore,House,For Rent,8,6,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
809,House 43161537,DHA Phase 5 - Block G House Sized 1 Kanal Is Available,House,For Rent,5,5,Lahore,"DHA Defence, Lahore, Punjab",20.0,DHA Defence,300000,28/12/2022
810,House 43189646,5 Marla Luxury House For Rent In DHA Phase 9 Town,House,For Rent,5,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,55000,28/12/2022
811,House 43189618,10 MARLA BRAND NEW FULL HOUSE FOR RENT AT BAHRIA TOWN LAHORE,House,For Rent,6,5,Lahore,"Bahria Town, Lahore, Punjab",10 ,Bahria Town,95000,28/12/2022
812,House 43189619,5 Marla Luxury House For Rent In DHA Phase 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,71000,28/12/2022
813,House 43189611,5 Marla Luxury House For Rent In DHA Phase 9 Town,House,For Rent,4,3,Lahore,"DHA Defence, Lahore, Punjab",5 ,DHA Defence,52000,28/12/2022
814,House 43189556,10 Marla 3 Bed House For Rent In Askari 11 Sector A,House,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,82000,28/12/2022
815,Flat 42947515,In Askari 11 First Floor Beautiful Luxury Apartment On Excellent Location Available For Rent,Flat,For Rent,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,14/12/2022
816,Flat 42876654,13 Marla 4 Bedrooms beautiful Apartment is Available for Rent In Askri 11 Lahore,Flat,For Rent,5,4,Lahore,"Askari, Lahore, Punjab",13 ,Askari,80000,14/12/2022
817,Flat 42809859,1 Bed Apartment For Rent Available - Rafi Block Sector E Bahria Town Lahore,Flat,For Rent,1,1,Lahore,"Bahria Town, Lahore, Punjab",2.7 ,Bahria Town,27000,14/12/2022
818,Flat 41489299,Flat Of 2250 Square Feet Is Available In Contemporary Neighborhood Of Askari,Flat,For Rent,3,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,70000,14/12/2022
819,Flat 42891618,In Askari 11 First Floor Beautiful Luxury Apartment On Excellent Location Available For Rent,Flat,For Rent,4,3,Lahore,"Askari, Lahore, Punjab",10 ,Askari,80000,14/12/2022
