,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
295,Flat 43160656,2 bedroom  Fully Furnished Appartment For Rent,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.4 ,Gulberg,80000,27/12/2022
296,Flat 41043418,Two Bed Appointment Available For Rent In Capital Residencia Is Good Location marghla view.,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,55000,27/12/2022
297,Flat 43069858,1 Bedroom Luxury Furnished Apartment Available For Rent In E-11,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",5.3 ,E-11,80000,27/12/2022
298,Flat 41549867,E11 2 Bedroom Unfurnished Apartment Available For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.1 ,E-11,55000,28/12/2022
299,Flat 42561741,E11 2 Bedroom Apartment Available For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,90000,28/12/2022
300,Flat 43112511,Two Bedroom Luxury Apartment Available For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,200000,28/12/2022
301,Flat 43112240,One Bedroom Unfurnished Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,30000,28/12/2022
302,Flat 43108952,One Bedroom Furnished Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.6 ,E-11,75000,28/12/2022
303,Flat 43113140,One Bedroom Luxury Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,80000,28/12/2022
304,Flat 43113626,Three Bedroom Furnished Apartment Available For Rent,Flat,For Rent,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",7.1 ,E-11,80000,28/12/2022
305,Flat 43168754,3 Bedroom Furnished Apartment Available,Flat,For Rent,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,200000,28/12/2022
306,Flat 42782992,234 Sqft Flat for sale in Five Star hotel chain Islamabad,Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1 ,Top City 1,7500000,26/12/2022
307,Flat 42419997,LUXURY-APARTMENTS AVAILABLE FOR SALE - GULBERG GREEN ISLAMABAD,Flat,For Sale,-,-,Islamabad,"Gulberg, Islamabad, Islamabad Capital",5.4 ,Gulberg,20000000,26/12/2022
308,Flat 42633639,"Property For sale In Bahria Enclave - Sector H Islamabad Is Available Under Rs. 7,009,500",Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.1 ,Bahria Town,7100000,26/12/2022
309,Flat 42551597,1 Bed For Flat Sale In Akas Mall 960 Sq Ft On 4th Floor,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.3 ,Bahria Town,7500000,26/12/2022
310,Flat 42781999,"291 Square Feet hotel suite For sale In Top City 1, Signature 5Star Hotels",Flat,For Sale,1,1,Islamabad,"Top City 1, Islamabad, Islamabad Capital",1.3 ,Top City 1,9400000,26/12/2022
311,Flat 41923741,Al Ghurair Giga Defence Executive Apartment 1 Bed Brand New Apartment,Flat,For Sale,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.5 ,DHA Defence,8000000,22/12/2022
312,Flat 43027226,One Bedroom Luxury Furnished Apartment For Sale In E11 Islamabad.,Flat,For Sale,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,20000000,22/12/2022
313,Flat 41615780,One Bed Apartment Available For Sale On Easy Installment In B-17 Islamabad,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.5 ,B-17,2800000,27/12/2022
314,Flat 42874849,Investor Price Flat For Sale,Flat,For Sale,3,2,Islamabad,"G-11, Islamabad, Islamabad Capital",7.3 ,G-11,30000000,27/12/2022
315,Flat 43039881,Makha Tower Fully Furnished One Bed Room Apartment For Sale,Flat,For Sale,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,20000000,27/12/2022
316,Flat 43101053,Flat For sale In Jinnah Avenue,Flat,For Sale,1,1,Islamabad,"Jinnah Avenue, Islamabad, Islamabad Capital",4.5 ,Jinnah Avenue,60000000,27/12/2022
317,Flat 43101059,1434 Square Feet Flat available for sale in Jinnah Avenue if you hurry,Flat,For Sale,2,2,Islamabad,"Jinnah Avenue, Islamabad, Islamabad Capital",6.4 ,Jinnah Avenue,80000000,27/12/2022
318,Flat 43003801,Stunning 1150 Square Feet Flat In MPCHS - Multi Gardens Available,Flat,For Sale,-,-,Islamabad,"B-17, Islamabad, Islamabad Capital",5.1 ,B-17,6500000,28/12/2022
319,Flat 42561681,E11 2 Bedroom Apartment Available For Sale,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,20000000,28/12/2022
320,Flat 42972261,Two Bedroom Apartment Available For Sale In E11,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.9 ,E-11,20000000,28/12/2022
321,Flat 43109149,Two Bedroom Apartment Available For Sale,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.6 ,E-11,20000000,28/12/2022
322,Flat 42995219,2 Bed Ready To Move Lush Apartment Available For Sale,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.8 ,Gulberg,20000000,28/12/2022
323,Flat 41271364,5 Star Hotel Luxury Suite For Sale In Signature Hotel By J7,Flat,For Sale,-,-,Islamabad,"Blue Area, Islamabad, Islamabad Capital",0.9 ,Blue Area,6300000,28/12/2022
324,Flat 43190789,E-11/3 Multi Out Class Multi Out Class 2 Bed Flat Available For Sale,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,20000000,28/12/2022
325,Flat 43162258,G-5 2777 Square Feet Flat Up For sale,Flat,For Sale,3,3,Islamabad,"G-5, Islamabad, Islamabad Capital",12.3 ,G-5,130000000,28/12/2022
326,House 42652691,Ultra Modern House  for sale with beautiful view,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,26/12/2022
327,House 42554755,10 Marla Luxury House With Basement For Sale In Bahria Enclave Islamabad,House,For Sale,6,7,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,50000000,26/12/2022
328,House 41013744,Owner Built 1 Kanal Luxury House For Sale In Dha Phase Ii,House,For Sale,6,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,25/12/2022
329,House 39949327,10 Marla Villa For Sale In Margalla Hills Islamabad,House,For Sale,4,4,Islamabad,"Shah Allah Ditta, Islamabad, Islamabad Capital",10 ,Shah Allah Ditta,30000000,25/12/2022
330,House 39714412,Brand New House Available For Sale In Dha Phase 2,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,25/12/2022
331,House 42722004,Reserve A House Now In G-11/1,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",6.7 ,G-11,50000000,26/12/2022
332,House 42722005,Corner In G-9/1 3200 Square Feet House For sale,House,For Sale,5,5,Islamabad,"G-9, Islamabad, Islamabad Capital",14.2 ,G-9,80000000,26/12/2022
333,House 42660792,I-8/3 BEAUTIFUL HOUSE 40X80 NEAR TO SHIFA HOSPITAL & KACHNAR PARK DOUBLE STORY,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",14 ,I-8,90000000,25/12/2022
334,House 43022418,Tripple Storey 1 Kanal House Available In National Police Foundation O-9 - Block A For sale,House,For Sale,-,-,Islamabad,"National Police Foundation O-9, Islamabad, Islamabad Capital",20.0,National Police Foundation O-9,50000000,25/12/2022
335,House 42550034,Brand New Double Storey  House For Sale,House,For Sale,5,4,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",6 ,Bani Gala,20000000,25/12/2022
336,House 42813788,10 Marla House For Sale in G-13 Islamabad,House,For Sale,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,60000000,28/12/2022
337,House 43108611,10 Marla House For Sale In G-13 Islamabad,House,For Sale,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,70000000,28/12/2022
338,House 43182629,Defence Villa Available For Sale,House,For Sale,4,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10 ,DHA Defence,40000000,28/12/2022
339,House 43164723,01 Kanal Brand New Designer House in DHA 2 Sector B,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,28/12/2022
340,House 43153646,A 10 Marla Designer House In Dha 3 At Prime Location,House,For Sale,4,4,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10 ,DHA Defence,60000000,28/12/2022
341,House 42147023,1 Kanal House With Basement Is Available For Sale On Investor Rate In Dha 2 Sector B Islamabad,House,For Sale,6,7,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,70000000,28/12/2022
342,House 43062585,1 Kanal Brand New House for Sale on (Urgent Basis) on Investor Rate in DHA 2 Sector D Islamabad,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,80000000,28/12/2022
343,House 43191675,"F11.3,(30x70) Proper Corner House For Sale With Extra Land On 50ft Street",House,For Sale,5,5,Islamabad,"F-11, Islamabad, Islamabad Capital",10 ,F-11,90000000,28/12/2022
344,House 43152930,Want To Buy A House In Soan Garden?,House,For Sale,6,6,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,60000000,28/12/2022
345,House 43152932,Good 1 Kanal House For sale In Soan Garden - Block E,House,For Sale,7,7,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,50000000,28/12/2022
346,House 43152933,Buy your ideal 1 Kanal House in a prime location of Islamabad,House,For Sale,7,7,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,50000000,28/12/2022
347,House 43152931,A Palatial Residence For sale In Soan Garden Soan Garden,House,For Sale,5,5,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",10 ,Soan Garden,30000000,28/12/2022
348,House 43152935,Ideally Located House For sale In Soan Garden Available,House,For Sale,4,4,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",5.6 ,Soan Garden,20000000,28/12/2022
349,House 43152940,This Is Your Chance To Buy House In Soan Garden Soan Garden,House,For Sale,6,6,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",20.0,Soan Garden,60000000,28/12/2022
350,House 43152943,Spacious 10 Marla House Available For sale In Soan Garden,House,For Sale,5,5,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",10 ,Soan Garden,30000000,28/12/2022
351,House 42956080,House Available For Rent,House,For Rent,6,6,Islamabad,"F-11, Islamabad, Islamabad Capital",20.0,F-11,400000,26/12/2022
352,House 42173962,Luxurious 2 Kanal House With Huge Lawn Available,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,800000,26/12/2022
353,House 42174650,Fully Renovated Modern House With Lawn Available,House,For Rent,7,5,Islamabad,"F-6, Islamabad, Islamabad Capital",26.0,F-6,1000000,26/12/2022
354,House 42149273,Fully Renovated 4 Bedroom House With Lawn,House,For Rent,5,4,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,800000,26/12/2022
355,House 42173466,Like New 5 Bedroom Modern House Available,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,800000,26/12/2022
356,House 42135155,4 Bedroom Renovated House With Big Lawn,House,For Rent,5,4,Islamabad,"F-6, Islamabad, Islamabad Capital",40.0,F-6,700000,26/12/2022
357,House 42135801,3 Unit 8 Bedroom Renovated House Available,House,For Rent,9,8,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,1000000,26/12/2022
358,House 42148907,FULLY RENOVATED 4 BEDROOM MODERN HOUSE,House,For Rent,5,4,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,700000,26/12/2022
359,House 40003369,5 Bedroom Fully Furnished House Available In F-7,House,For Rent,5,4,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,500000,26/12/2022
360,House 40187317,Fully Renovated 7 Bedroom House Suitable For Foreigners And Embassies,House,For Rent,8,7,Islamabad,"F-6, Islamabad, Islamabad Capital",40.0,F-6,1000000,26/12/2022
361,House 40260962,5 Bedroom Beautiful House On Margalla Road Available For Rent,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,900000,26/12/2022
362,House 42954599,Like New 5 Bedroom Fully Renovated House In F-8,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,700000,26/12/2022
363,House 43072046,Prime Location Excellent Brand New House Available For Rent Ideal For Foreigners-,House,For Rent,6,8,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,1500000,27/12/2022
364,House 43072351,Prime Location Excellent House Available For Rent Ideal For Foreigners-,House,For Rent,6,6,Islamabad,"F-6, Islamabad, Islamabad Capital",19.5 ,F-6,500000,27/12/2022
365,House 43094753,Prime Location Excellent House Available For Rent Ideal For Foreigners-,House,For Rent,5,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,27/12/2022
366,House 43145436,Prime Location Excellent House Available For Rent Ideal For Foreigners-,House,For Rent,6,6,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,600000,27/12/2022
367,House 43161229,Full House For Rent4 Bedroom With Attached Bath Tv Lounge Kitchen Dd Available For Rent E-11,House,For Rent,4,4,Islamabad,"E-11, Islamabad, Islamabad Capital",7 ,E-11,200000,27/12/2022
368,House 43097720,Brand New First Entry Triple Storey Duplex House For Rent In F 7,House,For Rent,-,-,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,3400000,28/12/2022
369,House 43073384,800 Sqyd Brand New Triple Storey House For Rent In E 7 Islamabad,House,For Rent,-,-,Islamabad,"E-7, Islamabad, Islamabad Capital",32.0,E-7,1800000,28/12/2022
370,House 43097715,Triple Storey House Is Available For Rent Suitable For Multinational Companies Daycare Or Schools,House,For Rent,7,7,Islamabad,"F-7, Islamabad, Islamabad Capital",22.0,F-7,700000,28/12/2022
371,House 43097716,Prime Location 3 Kanal Single Storey House With Basement Only 1,House,For Rent,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",60.0,F-7,1100000,28/12/2022
372,House 43072223,600 Sq Yd Double Storey House For Rent In F 7,House,For Rent,-,-,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,600000,28/12/2022
373,House 43072221,1.5 Kanal Double Storey House Available For Rent I 8 Islamabad,House,For Rent,-,-,Islamabad,"I-8, Islamabad, Islamabad Capital",30.0,I-8,600000,28/12/2022
374,House 43072218,2 Kanal Triple Storey House With Swimming Pool Available For Companies Families Bani Gala,House,For Rent,-,-,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",40.0,Bani Gala,500000,28/12/2022
375,House 43027908,18 Marla Fully Renovated Double Storey House Available for Rent F 11,House,For Rent,6,6,Islamabad,"F-11, Islamabad, Islamabad Capital",18 ,F-11,400000,28/12/2022
376,Flat 41623057,One Bedroom Luxury Furnished Apartment Available For Rent In E-11 Islamabad,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,90000,24/12/2022
377,Flat 39641257,One Bedroom Luxury Furnished Apartment Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,80000,24/12/2022
378,Flat 39767091,Two Bedroom Furnished Apartment Available For Rent In E-11 Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,200000,24/12/2022
379,Flat 42253662,3 Bed Apartment With Servant Quarter For Rent In The Royal Mall And Residency,Flat,For Rent,-,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",7.6 ,Bahria Town,85000,24/12/2022
380,Flat 43103930,2 Bed Tv Lounge Flat For Rent In Defense Residency Dha 2 Gate 2 Islamabad,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.2 ,DHA Defence,35000,28/12/2022
381,Flat 43158495,Fully furnished Apartment for rent in Diplomatic enclave,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",7.8 ,Diplomatic Enclave,400000,27/12/2022
382,Flat 42809961,Fully Furnished Apartment For Rent Is Available In Diplomatic Enclave,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",8 ,Diplomatic Enclave,300000,25/12/2022
383,Flat 42764783,Fully Furnished Apartment Is Available For Rent In Diplomatic Enclave,Flat,For Rent,3,3,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",8.9 ,Diplomatic Enclave,300000,25/12/2022
384,Flat 42790185,Fully Furnished Apartment For Rent In Diplomatic Enclave Is Available,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",7.6 ,Diplomatic Enclave,300000,25/12/2022
385,Flat 42763845,Fully Furnished Apartment For Rent Is Available In OCA,Flat,For Rent,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",7.3 ,Constitution Avenue,300000,25/12/2022
386,Flat 42764648,Fully Furnished Apartment Is Available For Rent In OCA,Flat,For Rent,1,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",3.6 ,Constitution Avenue,200000,25/12/2022
387,Flat 42641424,Beautiful 3 Bed Apartment Available For Rent In The Centaurus,Flat,For Rent,3,3,Islamabad,"F-8, Islamabad, Islamabad Capital",12 ,F-8,500000,25/12/2022
388,Flat 41368671,Luxury Apartment Available On Rent,Flat,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",7.5 ,Bahria Town,70000,27/12/2022
389,Flat 42843345,2 Bed Business Bay Apartment Available For Rent In Sec F Dha 1,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.1 ,DHA Defence,70000,27/12/2022
390,Flat 42197603,Fully Furnished Apartments Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.7 ,Gulberg,50000,27/12/2022
391,Flat 42031735,Compact 2 Bedroom Un-furnished Apartment In Centaurus,Flat,For Rent,2,2,Islamabad,"F-8, Islamabad, Islamabad Capital",7.1 ,F-8,200000,27/12/2022
392,Flat 42770969,Brand New Flat For Rent,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4 ,DHA Defence,45000,27/12/2022
393,Flat 41567616,New Luxurious Apartment For Rent Oca,Flat,For Rent,4,3,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",12.4 ,Constitution Avenue,400000,28/12/2022
394,Flat 38098857,New Lavish Furnished Apartment For Rent,Flat,For Rent,4,3,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",12.4 ,Karakoram Diplomatic Enclave,500000,28/12/2022
395,Flat 37307485,Brand New Lavish Furnished Apartment For Rent,Flat,For Rent,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",7.6 ,Constitution Avenue,300000,28/12/2022
396,Flat 43161280,New Luxurious Apartment For Rent,Flat,For Rent,4,3,Islamabad,"E-7, Islamabad, Islamabad Capital",24.0,E-7,800000,28/12/2022
397,Flat 43097718,Fully Furnished Studio Apartment Available For Rent In Centaurus Islamabad,Flat,For Rent,1,-,Islamabad,"F-8, Islamabad, Islamabad Capital",3 ,F-8,200000,28/12/2022
398,Flat 43072222,1400 Sqft Brand New Fully Furnished Margalla View Apartment For Rent In E-11 Islamabad,Flat,For Rent,-,-,Islamabad,"F-8, Islamabad, Islamabad Capital",6.2 ,F-8,200000,28/12/2022
399,Flat 43028180,1650 SQFT Brand New unfurnished Apartment Available for Rent Constitution Avenue,Flat,For Rent,2,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",7.3 ,Constitution Avenue,400000,28/12/2022
400,Flat 43189722,1 Bedroom Apartment Available For Rent in F11 Markaz Islamabad,Flat,For Rent,1,1,Islamabad,"F-11, Islamabad, Islamabad Capital",5.3 ,F-11,92000,28/12/2022
401,Flat 42612956,Flat Of 499.4 Square Feet In Bahria Enclave - Sector H For sale,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.2 ,Bahria Town,10000000,26/12/2022
402,Flat 42723482,Looking For A Flat In Bahria Enclave - Sector H Islamabad,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.1 ,Bahria Town,7300000,26/12/2022
403,Flat 42723426,Book A Flat Of 467.3 Square Feet In Bahria Enclave - Sector H Islamabad,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.1 ,Bahria Town,7100000,26/12/2022
404,Flat 42839755,One Bed Apartment For Sale In Capital Residencia.,Flat,For Sale,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.7 ,E-11,9000000,26/12/2022
405,Flat 42789039,Signature Murree Resort,Flat,For Sale,1,1,Islamabad,"Murree Road, Islamabad, Islamabad Capital",1 ,Murree Road,7500000,26/12/2022
406,Flat 40368374,3 Bed Corner Apartment Size A On Installments - Five Star Residence,Flat,For Sale,3,3,Islamabad,"G-11, Islamabad, Islamabad Capital",8.4 ,G-11,40000000,27/12/2022
407,Flat 40367922,2 Bed Rooms Non Corner Apartment Type A On Installments - Five Star Residence,Flat,For Sale,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",7.2 ,G-11,40000000,27/12/2022
408,Flat 42619181,Askri Appartment For Sale Tower 3 Brand New 4bed Appartment Dha 5 Islamabad,Flat,For Sale,5,4,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",15.6 ,DHA Defence,40000000,27/12/2022
409,Flat 42912472,FULLY FURNISHED 2BEDROOM APARTMENT FOR SALE,Flat,For Sale,3,2,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",9.2 ,Karakoram Diplomatic Enclave,70000000,27/12/2022
410,Flat 42940197,551 Square Feet Flat Situated In Rania Heights For sale,Flat,For Sale,1,1,Islamabad,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",2.4 ,Zaraj Housing Scheme,6900000,27/12/2022
411,Flat 43101302,Flat Available For sale In Blue Area,Flat,For Sale,2,2,Islamabad,"Blue Area, Islamabad, Islamabad Capital",6.4 ,Blue Area,80000000,27/12/2022
412,Flat 43101265,A Perfect Flat Awaits You In Blue Area Blue Area,Flat,For Sale,1,1,Islamabad,"Blue Area, Islamabad, Islamabad Capital",4.5 ,Blue Area,60000000,27/12/2022
413,Flat 43190626,"Beautiful 4 Bed corner, park face Apartment available for sale in F-11",Flat,For Sale,4,4,Islamabad,"F-11, Islamabad, Islamabad Capital",14.2 ,F-11,50000000,28/12/2022
414,Flat 43190629,Double Bed Semi Furnished Apartment Available For Sale at Reasonable Demand,Flat,For Sale,2,2,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",2.9 ,Soan Garden,6000000,28/12/2022
415,Flat 38855424,Lavish Apartment For Sale OCA,Flat,For Sale,5,4,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",19.6 ,Constitution Avenue,180000000,28/12/2022
416,Flat 43190139,Modern Apartment In Executive Heights F-11 Islamabad,Flat,For Sale,4,4,Islamabad,"F-11, Islamabad, Islamabad Capital",16 ,F-11,60000000,28/12/2022
417,Flat 43189882,Stunning Apartment In Executive Heights F-11 Islamabad,Flat,For Sale,4,4,Islamabad,"F-11, Islamabad, Islamabad Capital",16 ,F-11,60000000,28/12/2022
418,Flat 43145789,E11 One Bedroom Fully Furnished Apartment Available For Sale in Ahad Residencia,Flat,For Sale,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",5.1 ,E-11,20000000,28/12/2022
419,Flat 43145498,E11 Three Bedroom Abdullah Heights Luxury Fully Furnished Apartment Available For Sale in Islamabad,Flat,For Sale,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",5.1 ,E-11,20000000,28/12/2022
420,Flat 43069702,E11 Two Bedroom Neelum Apartment Fully Furnished Available For Sale In Islamabad,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.3 ,E-11,20000000,28/12/2022
421,House 40632757,10 Marla House For Sale In Dha Phase 2,House,For Sale,6,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10 ,DHA Defence,50000000,25/12/2022
422,House 42754155,Your Dream 5 Marla House Is Available In Bahria Enclave - Sector B1,House,For Sale,5,4,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,25/12/2022
423,House 42743000,"One Kanal Beautifully Designer Build House In Dha Phase 2, Islamabad",House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,25/12/2022
424,House 42032050,Modern Brand New Swimming Pool House Is For Sale,House,For Sale,7,6,Islamabad,"E-7, Islamabad, Islamabad Capital",32.0,E-7,580000000,25/12/2022
425,House 42734145,15 Marla Brand New House With Dam And Maragalla Hills View,House,For Sale,6,5,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",15 ,Bani Gala,50000000,25/12/2022
426,House 42716128,Brand New 5 Marla Luxurious House Back Open In Reasonable Price,House,For Sale,3,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,24/12/2022
427,House 43116520,30x60 7 Marla Brand New Proper Corner House For Sale G-13/1,House,For Sale,5,5,Islamabad,"G-13, Islamabad, Islamabad Capital",7 ,G-13,50000000,24/12/2022
428,House 43116477,Fully Furnished New House With Handsome Rental Yield,House,For Sale,-,6,Islamabad,"F-7, Islamabad, Islamabad Capital",22.0,F-7,290000000,24/12/2022
429,House 43077132,"10 Marla, Designer House In Top City- Block A.",House,For Sale,6,6,Islamabad,"Top City 1, Islamabad, Islamabad Capital",10 ,Top City 1,50000000,24/12/2022
430,House 42875299,Double Story Beautiful House For Sale,House,For Sale,6,6,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",14.5 ,Bani Gala,40000000,24/12/2022
431,House 43108933,10 Marla Luxury House For Sale In G-13 Islamabad,House,For Sale,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,60000000,28/12/2022
432,House 43109079,10 Marla Luxury House For Sale In G-13 Islamabad,House,For Sale,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,70000000,28/12/2022
433,House 43063568,1 Kanal Brand New House for Sale on (Urgent Basis) on Investor Rate in DHA 2 Sector D Islamabad,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,70000000,28/12/2022
434,House 40016490,4 Marla Beautiful Location House For Sale D-12 3,House,For Sale,4,4,Islamabad,"D-12, Islamabad, Islamabad Capital",4 ,D-12,40000000,28/12/2022
435,House 42395116,D-12  30/60  House For Sale,House,For Sale,6,5,Islamabad,"D-12, Islamabad, Islamabad Capital",8 ,D-12,80000000,28/12/2022
436,House 43180877,Double Storey Brand New Corner House For Sale 6 Bedrooms With Attach 7 Bathrooms Servant Room 1 Parking 2,House,For Sale,6,6,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",8 ,Bahria Town,40000000,28/12/2022
